signal_id,campaign_phase,is_anomalous,exit_code,duration,median_rms,sample_rate,rms,mean,std_dev,crest_factor,peak_to_peak,entropy,peak_count,kurtosis,skewness,zcr,energy_low,energy_mid,energy_high,peak_freq,peak_magnitude,spectral_entropy,spectral_crest,harmonic_distortion,spectral_flatness,spectral_rolloff,hnr,harmonic_1_freq,harmonic_1_mag,harmonic_2_freq,harmonic_2_mag,harmonic_3_freq,harmonic_3_mag,harmonic_4_freq,harmonic_4_mag
82,calib,False,0,0.23498797416687012,,10000000000,0.0048710172935780794,0.0001644318494620422,0.00486824112398094,4.363355512619741,0.0423419136,-6770.796112039572,28056,1.4941958069731243,-0.2644792620753243,401718393.12642753,2915944.540540321,45372.42429119207,7868.245715144779,37359850.560597755,51.050131696681966,2.670297376270595,801.5169164593452,0.8603108073347766,0.33962908257406915,860136559.4537622,-36.50492036853776,74719701.12119551,29.86967224053228,112079551.68179327,24.02208277195473,149439402.24239102,17.579374581194433,186799252.8029888,12.271292286891267
83,calib,False,0,0.26601219177246094,,10000000000,0.004890879912936297,0.0001534779286667653,0.004888471217893783,4.345635251395883,0.0423419136,-6751.26672032161,28029,1.275979581782992,-0.2228110766203702,395678417.2863308,2940236.8733032895,44920.41753537715,7824.121834648516,44499822.000712,52.2598046987074,2.306359341799327,-2864.675116921905,0.72887801336529,0.33662416715470683,855556577.7736889,-37.77914723193608,88999644.001424,27.052102771496514,133499466.00213599,21.250932770660885,177999288.002848,8.20780080114749,222499110.00355998,14.147070468694686
84,calib,False,0,0.234299898147583,,10000000000,0.0047530581631686705,0.00018782521560477755,0.004749345596063457,4.471643188525772,0.0423419136,-6820.699635947705,27662,1.5120376859150406,-0.2333807093732214,412098351.60659355,2776009.522606359,44369.06634044777,7927.086595109627,40319838.720645115,51.208060197466864,2.649803368729375,-1104.037127474762,0.834603684796243,0.3407034286898628,862876548.493806,-36.571994951885934,80639677.44129023,26.956818100550862,120959516.16193534,24.851318044052096,161279354.88258046,17.88077085703703,201599193.6032256,12.751230205353167
85,calib,False,0,0.23443889617919922,,10000000000,0.00471218437503918,9.120492136351455e-05,0.004711301650996512,4.510430507045532,0.0423419136,-6819.619257190676,28785,1.4635718121765064,-0.2678145731135561,419618321.52671385,2719386.925738194,49414.45859049378,7772.741363899081,36559853.76058496,52.44506775792313,2.6918702048218357,1440.5350186718276,0.7765574761923886,0.3412937198461155,860156559.3737625,-36.939177842233924,73119707.52116992,29.223154911100522,109679561.28175487,20.050987060453632,146239415.04233983,16.081861385528313,182799268.80292478,11.999816130644712
86,calib,False,0,0.23242521286010742,,10000000000,0.004655301135618649,0.00013227817361718554,0.0046534214453536,4.565543568681628,0.0423419136,-6877.510197420424,27588,1.806320367745788,-0.27000446705797754,429618281.5268739,2658643.5681318124,44705.75597125235,7765.196148848556,43419826.320694715,50.24391694570102,2.6157226635256756,-1442.816288855158,0.7138916514134932,0.3458952021888399,869036523.8539046,-37.934488814929495,86839652.64138943,23.325029910555074,130259478.96208414,3.037634385686869,173679305.28277886,19.920280298898078,217099131.60347357,18.342920998438416
87,calib,False,0,0.23881888389587402,,10000000000,0.004495869525652856,0.00018977991755724977,0.004491862239048078,4.727445945378866,0.0423419136,-6946.024718586211,28343,1.9001615434162087,-0.268482278771197,454598181.6072735,2475652.779923531,47693.494932518515,7710.88291351121,43259826.96069216,50.40072563934543,2.199096438954975,-974.4274561414469,0.7145917501450654,0.34956799711229025,875216499.1340034,-37.649019089521396,86519653.92138432,23.65354106092991,129779480.88207647,25.894527206543877,173039307.84276864,7.497918369726921,216299134.80346078,3.3034539244425427
88,calib,False,0,0.23511600494384766,,10000000000,0.004779981820230561,0.00020239533669853327,0.004775694957743569,4.446456275219645,0.0423419136,-6804.228634431566,28847,1.3391445478426185,-0.23868914424430054,429058283.76686496,2803318.778037936,50073.71070194598,7708.8476179055115,45919816.32073472,52.62797798141834,2.638436688583661,650.7426154891239,0.7769866634614488,0.3400975816033824,853816584.733661,-37.00848243576065,91839632.64146943,24.366176788658617,137759448.96220416,26.555389110787964,183679265.28293887,16.88097015400819,229599081.60367358,9.39291484460162
89,calib,False,0,0.23282337188720703,,10000000000,0.00502162729158394,0.00018215649666013348,0.005018322395612419,4.23248857907493,0.0423419136,-6703.154373333142,28336,1.3075899853264445,-0.22594164267266678,380458478.1660873,3102064.0755654485,46349.601965362155,7780.391314391033,40679837.28065088,53.00711510297603,2.4149384154269082,668.2408127334228,0.6123103266370311,0.33398007193671586,843736625.0534998,-39.36051232085573,81359674.56130175,15.702461746488792,122039511.84195264,19.087630830160663,162719349.1226035,18.340404401116622,203399186.4032544,10.303821343270464
8,calib,False,0,0.23226499557495117,,10000000000,0.004797892075776936,0.00016865636856664576,0.004794926839915812,4.429857909331628,0.0423419136,-6787.885801546008,28339,1.409300336696779,-0.25620581944185944,402158391.3664346,2826249.299672574,46888.43073370025,7840.031191359002,45359818.560725756,51.71218017989182,2.3380754209886363,1966.8994335775676,0.6679131414415819,0.3390057249912763,856996572.0137119,-38.49734946210354,90719637.12145151,23.38025772678355,136079455.68217728,18.948810056706062,181439274.24290302,11.817342591384733,226799092.80362877,12.149731915022405
90,calib,False,0,0.23424506187438965,,10000000000,0.004873017859024152,0.0002382642593141628,0.004867189455640884,4.361564183607615,0.0423419136,-6747.963927569309,29478,1.148690661367258,-0.23708515449738554,407918368.32652664,2914634.61932967,52896.584999659484,7804.585788696074,45019819.92072032,53.33570817378473,2.41219682173923,615.9992218261157,0.6902528756469691,0.3370966294946213,850076599.6936013,-38.056304924616754,90039639.84144063,11.564850674513561,135059459.76216096,13.962645141799406,180079279.68288127,24.381993525248756,225099099.60360157,20.7887147114159
91,calib,False,0,0.2357027530670166,,10000000000,0.0047952429372460715,0.00021366956033547872,0.004790480158209026,4.4323051904031905,0.0423419136,-6804.958516539243,28773,1.4648256837823013,-0.24320373668841735,430818276.7268931,2822313.9596453086,49757.307408905086,7882.265483751543,40459838.160647355,50.57571786018222,2.5820141240867502,726.9031563532448,0.8622987874858316,0.3403552705380199,858376566.493734,-36.468484209243506,80919676.32129471,28.812897303500854,121379514.48194207,18.76802915110932,161839352.64258942,20.525292215481286,202299190.80323678,17.269710248017287
92,calib,False,0,0.23340535163879395,,10000000000,0.004969606450406891,0.00017679987554697785,0.0049664605179073305,4.276793418573378,0.0423419136,-6712.248982520571,28679,1.2216303900943482,-0.22146365696271048,387818448.72620505,3034786.8164459984,48428.544665832094,7768.613124647189,39259842.96062816,51.048595658299014,2.5860648975192975,740.6925365946995,0.7817163810263733,0.3342376078435948,843436626.253495,-37.4981731998419,78519685.92125632,33.80463254948658,117779528.88188447,8.49362891061315,157039371.84251264,0.551322145479192,196299214.8031408,19.42297433945886
93,calib,False,0,0.5315136909484863,,10000000000,0.004776346563110213,0.00021752240609989565,0.004771390834314378,4.449840454240417,0.0423419136,-6804.878000866009,28453,1.445617495043221,-0.258113359767801,411758352.96658814,2802626.1606451385,47086.705486917715,7840.3564175939655,45259818.96072416,53.492494513842914,2.620828666647228,1164.9188360198498,0.5814386868835263,0.340677962031738,858056567.7737288,-39.368354207441506,90519637.92144832,20.609505176704292,135779456.88217247,15.914810267965278,181039275.84289664,-5.563873823053948,226299094.8036208,16.074280828782648
94,calib,False,0,0.23279571533203125,,10000000000,0.005013643489961672,0.0002138405112361151,0.005009081081414966,4.239228457818105,0.0423419136,-6706.62168944291,28281,1.1997232188129576,-0.23396542735874737,392078431.6862733,3093543.600937572,46456.145190608186,7749.645473543566,41839832.640669435,53.66074771439804,2.1362982146951204,20064.265013072058,0.6494869732646193,0.33287630603060125,846196615.2135391,-38.729255593855626,83679665.28133887,21.629026283800027,125519497.9220083,18.576079173938695,167359330.56267774,16.328075070756455,209199163.20334718,11.626149362335978
95,calib,False,0,0.2336578369140625,,10000000000,0.004822182300242588,0.00021886391553505797,0.004817212962206421,4.407543895412412,0.0423419136,-6787.713601787282,28401,1.4351122065427777,-0.24174886916661303,406298374.8065008,2857734.8834858164,47032.09331034337,7853.920287869115,42699829.2006832,50.73005923526991,2.681610155632339,3981.9885708582465,0.7511754576119636,0.3393124749848698,854056583.773665,-37.67016256709444,85399658.4013664,23.488939817138498,128099487.60204959,21.873450970983072,170799316.8027328,15.162603416743654,213499146.00341597,13.859081070139938
96,calib,False,0,0.2341313362121582,,10000000000,0.004725499246305158,0.00019183411223079114,0.004721603837703376,4.497721627321891,0.0423419136,-6825.876960487823,27860,1.4770154022168187,-0.24971716964868249,414958340.1666394,2742839.1952036265,45234.91696759926,7770.645776050765,44179823.280706875,52.13027131546208,2.5989836224625007,-714.6847712690661,0.65832943292756,0.3410549608389226,864056543.7738249,-38.435790373206906,88359646.56141375,26.766861376659183,132539469.84212063,-6.122551685163595,176719293.1228275,15.680355460790718,220899116.40353438,13.340250763845209
97,calib,False,0,0.23189783096313477,,10000000000,0.00468829669812699,0.00018586037835672663,0.004684611173771579,4.533411925164875,0.0423419136,-6835.456457078982,28945,1.4926457864007068,-0.2166519009728406,435018259.9269603,2692480.3435729854,51417.12684410276,7884.289248240022,44139823.44070624,50.46338822716987,2.6936033941447555,892.5206761218845,0.676776572483577,0.3425745931501312,861316554.7337811,-38.4346490693732,88279646.88141248,24.162460175655763,132419470.32211871,12.274873809213144,176559293.76282495,19.082322071529724,220699117.20353118,8.231467657133555
98,calib,False,0,0.23356103897094727,,10000000000,0.004955395784046723,0.00022828499903012388,0.004950134678548237,4.289058046266361,0.0423419136,-6718.783949536069,28500,1.1363589773850817,-0.20885482573799685,390638437.4462502,3020543.1660870477,47596.72153337184,7821.790776525577,40939836.240655035,52.4388481680885,2.4341505057720556,-1649.785194577115,0.6422492177564828,0.33451347489626243,853576585.6936572,-38.938609474577405,81879672.48131007,24.554541549696545,122819508.7219651,18.132732446545837,163759344.96262014,4.27068305347243,204699181.20327517,13.57578578834798
99,calib,False,0,0.2344951629638672,,10000000000,0.004850826965741148,0.000275728320229039,0.004842984218948597,4.381516865084188,0.0423419136,-6775.956120559925,28474,1.4003715710169304,-0.2279045708213146,400318398.7264051,2895851.2123987908,46980.90644879478,7931.419358308428,40119839.520641916,51.37629012590292,2.5385386724819723,672.0667761814991,0.7755749582972058,0.34045470332361644,859716561.1337554,-37.323654617364845,80239679.04128383,28.73486054598759,120359518.56192575,16.228844661010626,160479358.08256766,17.37940986099934,200599197.60320958,14.02160099619876
9,calib,False,0,0.4415473937988281,,10000000000,0.004911774480647609,0.00021833640278254884,0.004906919376142334,4.32714902602729,0.0423419136,-6744.612560097192,28638,1.3112959802890236,-0.22120748213017283,396978412.08635163,2965814.1413559294,47949.70145356929,7836.23737857704,40479838.08064768,53.26412417839181,2.672123122574349,1330.072384118659,0.7078177191240591,0.3372224477576286,855336578.6536853,-37.89495325701233,80959676.16129535,24.32837614194234,121439514.24194303,24.986592430697897,161919352.3225907,11.455565668539423,202399190.4032384,8.599864113177206
0,operation,False,0,0.23502802848815918,0.004832982010931042,10000000000,0.0048328594774003945,0.0001706253297241611,0.00482984655296163,4.397806362752464,0.0423419136,-6784.222243252522,28255,1.4113876725647456,-0.22759663837726354,407518369.9265203,2869028.1134187593,46331.24861537537,7794.827568165221,41799832.8006688,53.597758859936434,2.669975422620652,-604.4675571865769,0.8063459063604652,0.3377060429807091,859836560.6537573,-36.586878023059455,83599665.6013376,27.94302031438263,125399498.40200639,24.760360297007388,167199331.2026752,18.18770395629892,208999164.00334397,11.964277846558076
1000,operation,True,1,0.23603153228759766,0.0048116236273534185,10000000000,0.004828192971001054,5.368148211963153e-05,0.004827894537342486,4.4020568953343435,0.0423419136,-6783.496180832094,28029,1.4034688952770695,-0.21591991683921893,407778368.8865245,2860738.166127742,45651.73586048012,7853.15724362474,42999828.000687994,52.52457674135961,2.598518620235773,2207.885219209229,0.8747541249061397,0.33867587237335145,857916568.3337266,-36.05582973156519,85999656.00137599,29.510219891337897,128999484.00206399,22.89529829027764,171999312.00275198,25.696350393036965,214999140.00344,7.462775351741042
1001,operation,True,1,0.6477367877960205,0.00492307501457619,10000000000,0.0049193736289741075,0.00017586618560277764,0.004916229041268054,4.320464710144884,0.0423419136,-6729.875230278154,28587,1.1764248241209314,-0.19682415120543995,392538429.84628063,2973133.4698255095,47833.90831641482,7882.229595552278,38919844.32062272,52.05804892320483,2.569474501694464,2326.880193809137,0.7409306324155747,0.3359648183025577,852116591.5336338,-37.71707561698194,77839688.64124544,28.44620538376866,116759532.96186815,23.772724376568362,155679377.28249088,8.592712758659939,194599221.6031136,-6.292010837395194
1002,operation,True,1,0.43433570861816406,0.00484408113903842,10000000000,0.004842074008301902,9.901854023415904e-05,0.004841061457011545,4.38943727905838,0.0423419136,-6769.945497863282,29108,1.3802440656887498,-0.2298641720204617,417638329.4466822,2872697.3871331294,51108.77532429944,8073.919325292991,43899824.400702395,52.23536299893864,2.4856070925793663,669.3663753939214,0.7782633614793106,0.33749450545190013,853216587.1336515,-37.154023702972744,87799648.80140479,27.90792717584397,131699473.20210719,15.406515829112868,175599297.60280958,18.825467075726092,219499122.003512,16.79417857396246
1003,operation,True,1,0.23248696327209473,0.004791627725000226,10000000000,0.004790013839287249,9.817408058643764e-05,0.004789007666569807,4.437143789789672,0.0423419136,-6793.73573227727,28071,1.435109566299726,-0.2528365597815971,406038375.8464966,2815877.6054818644,45489.590173725606,7819.023473375813,43719825.12069952,50.63246922175029,2.3720596491944366,-1283.4057690979937,0.7222619054740954,0.33896503246824755,856716573.1337074,-37.98270983314501,87439650.24139903,27.560874159051252,131159475.36209854,18.93992070100397,174879300.48279807,10.512596995075835,218599125.6034976,10.417330771312889
1004,operation,True,1,0.23611068725585938,0.0047923458705433665,10000000000,0.0047824654907264365,0.00018877864946280213,0.004778738200769765,4.44414710387625,0.0423419136,-6801.886066438262,29516,1.4185180748311614,-0.2692639269379861,426018295.9268163,2801327.604187924,54245.42993151609,7830.725671555143,37519849.92060032,52.019086346130614,2.657583036707472,718.94856884405,0.7900578612980408,0.3396103598853839,857656569.3737226,-36.97235907541186,75039699.84120063,24.672716154742858,112559549.76180094,22.86294055221944,150079399.68240127,18.58960909163831,187599249.6030016,14.560985769666154
1005,operation,True,1,0.2380692958831787,0.004790188605142902,10000000000,0.0047780905704200615,0.00013516720894232425,0.004776178317940385,4.448216258515057,0.0423419136,-6800.358770452853,28412,1.4323458570817325,-0.25506246625763795,411358354.5665817,2800938.1059560752,47205.765781867085,7852.802107586845,39899840.400638394,52.86968077982004,2.6543094928880384,637.9437521881941,0.7456989051094384,0.3408995641617904,858216567.1337315,-37.313964661657735,79799680.80127679,26.391229735562554,119699521.20191519,24.628288584392124,159599361.60255358,14.82053136774362,199499202.00319198,-5.623350655372185
1006,operation,True,1,0.236741304397583,0.004841496081370291,10000000000,0.0048259206183044225,0.00016352325193079225,0.0048231493819136185,4.404129665826859,0.0423419136,-6787.456038352196,28286,1.4723615977054205,-0.24695808866460345,412898348.4066064,2859569.672478602,46948.32160830179,7964.677921573052,44299822.80070879,51.0838591911801,2.370682097346276,487.2514190071771,0.7784361823435348,0.3402006807099025,856356574.5737017,-37.3140700519333,88599645.60141759,28.088159121060443,132899468.40212639,22.461197589053135,177199291.20283517,9.641648095296238,221499114.00354397,13.960138507737447
1007,operation,True,1,0.23546719551086426,0.004822313621905192,10000000000,0.004836538125212478,0.00022794104111167562,0.004831163826492614,4.394461412224736,0.0423419136,-6768.260803532769,28519,1.2450266495335454,-0.22099101848067088,403218387.1264515,2875017.156778515,47415.20170223159,8024.159703265516,40539837.840648636,53.56361481926439,2.572188845386294,2321.256754724006,0.5277936824589418,0.3381424185053421,856356574.5737017,-40.29293528535942,81079675.68129727,19.687052836432613,121619513.52194591,14.554697525013992,162159351.36259454,8.493567534873637,202699189.2032432,11.298819950668914
1008,operation,True,1,0.25704360008239746,0.004867590572984432,10000000000,0.004868099689728337,0.00018277985690389235,0.004864667112253759,4.365970607554686,0.0423419136,-6742.920742954865,28092,1.1333317134047194,-0.18427629303863624,378718485.12605953,2913421.7548032645,45146.65111719929,7860.522217462521,42259830.960676156,50.87649575805856,2.5330167834689212,-1658.268475182396,0.7441215542335059,0.3365854836957299,854796580.8136767,-37.80220419478239,84519661.92135231,29.695849603032855,126779492.88202848,21.905848652729908,169039323.84270462,8.45620797679986,211299154.8033808,-0.183076292713185
1009,operation,True,1,0.23434066772460938,0.004843107439091847,10000000000,0.004840068487771597,0.000110977446998852,0.004838796025105546,4.391256076995202,0.0423419136,-6773.201367179869,28256,1.3469454111772565,-0.21953908245841608,409278362.88654846,2874957.366765647,46968.883601695095,7848.843040542479,42299830.8006768,51.028740521066894,2.4342625611697537,-20480.67991754002,0.8694348027714806,0.3380815205360142,855356578.5736856,-36.38110004077849,84599661.6013536,29.858721948146215,126899492.4020304,24.679438415715328,169199323.2027072,17.10658510809209,211499154.003384,13.23265672523709
100,operation,True,1,0.23354816436767578,0.004821003854144723,10000000000,0.004785475136322081,0.00012841583987736058,0.004783751838507663,4.441352123779904,0.0423419136,-6793.10766031454,28675,1.4883615143721993,-0.26663186685769175,407658369.36652255,2808398.0871600504,48350.5470106686,7861.431999894201,37919848.320606716,51.9351489517226,2.600706524304492,1173.4648940612924,0.8250118228105926,0.33978924025375346,858816564.733741,-36.60771768322455,75839696.64121343,24.58989553881439,113759544.96182016,29.45005451221705,151679393.28242686,18.54261852702388,189599241.60303357,-4.480806104291109
1010,operation,True,1,0.6461331844329834,0.004818946315690513,10000000000,0.004771357075100253,0.00011766756712221151,0.004769905940556563,4.45449372693479,0.0423419136,-6791.903227650479,27889,1.232802758123829,-0.22241852486479544,405218379.1264835,2794311.0021977075,45184.02392573316,7913.116753383528,36019855.92057632,51.26458946347104,2.6825470662377087,-1626.206855035324,0.7318697861721843,0.3390329863529921,859136563.4537462,-37.74507155818276,72039711.84115264,20.263417769953335,108059567.76172896,20.681399084593703,144079423.68230528,22.01204905333801,180099279.60288158,9.209723094486188
1011,operation,True,1,0.23502826690673828,0.0048969372816495636,10000000000,0.0049202986028484596,0.00010901021894704421,0.004919090882811337,4.319652499890077,0.0423419136,-6732.545161647535,29684,1.1653077247986436,-0.22503300192528863,420438318.246727,2963856.108802377,55836.93161450861,7913.6786365958205,44159823.36070656,51.96344322940388,2.342573521442806,2074.0496631847523,0.681412937050561,0.33493240404149577,850016599.9336003,-38.45874268373526,88319646.72141312,28.283832512950813,132479470.08211967,-3.2033246984279486,176639293.44282624,13.81550722865779,220799116.80353278,15.895332191474573
1012,operation,True,1,0.23368096351623535,0.004875883241349559,10000000000,0.004875883241349559,0.00013122377208211168,0.004874117120557735,4.359001048211579,0.0423419136,-6771.8126402180815,28038,1.4797713372350634,-0.25078304051122047,401478394.0864237,2920539.0370816994,45492.23800995029,7852.070340774001,43199827.20069119,52.36736717998543,2.695548947320336,7724.647629741157,0.8716348242068777,0.33884738258270714,860156559.3737625,-36.17378555984282,86399654.40138239,28.624584050747472,129599481.6020736,11.154341796502226,172799308.80276477,15.991177799269803,215999136.003456,29.73183931985755
1013,operation,False,0,0.2328779697418213,0.004785612868403618,10000000000,0.004765871648746925,8.596546390402441e-05,0.004765096275139201,4.459620763305332,0.0423419136,-6806.124280589494,28202,1.432666480856347,-0.26403556478400264,410598357.6065696,2785951.3520112643,46377.52710323662,7737.455997090936,38759844.96062016,52.44458976073973,2.6836261305724305,-2221.223281695177,0.6970124906391877,0.34092306427368146,860196559.2137631,-37.93876361677516,77519689.92124031,24.844741159573932,116279534.88186046,22.33628630244748,155039379.84248063,13.354454725980968,193799224.8031008,6.459230243519771
1014,operation,True,1,0.2333378791809082,0.004822865359215356,10000000000,0.0048251480466134245,0.00012979412591941638,0.0048234020314104195,4.4048348267608715,0.0423419136,-6778.544770863504,28686,1.4099461835268432,-0.260048787593522,408458366.1665353,2855206.212787451,49200.22317902436,7908.1311680850895,40899836.4006544,52.68511250126856,2.4915678274125046,712.3898854872284,0.6298378938115369,0.3392000267747725,856376574.493702,-38.88604827282356,81799672.8013088,25.10893129816626,122699509.20196319,17.067243031982894,163599345.6026176,13.310826371632565,204499182.003272,-1.4796970597562926
1015,operation,True,-1,0.24030303955078125,0.004829543902040266,10000000000,0.004804546263962746,0.00017814605113575542,0.004801242421188824,4.423722656064074,0.0423419136,-6791.910110906666,27986,1.3477393252335474,-0.22796643362641233,411118355.5265779,2836460.9958119765,45107.78058163052,7808.7395175295105,42559829.76068096,52.15079097022573,2.6333227053211195,-641.6950172376,0.670010912153182,0.33865651374668204,861056555.7737769,-38.39578091474302,85119659.52136192,26.908357639153166,127679489.28204288,11.601375350067935,170239319.04272383,14.410279443778133,212799148.80340478,12.43412916528705
1016,operation,True,1,0.23446273803710938,0.004706878096403477,10000000000,0.004691850334412779,8.208834687629249e-05,0.004691132172923335,4.529978291104229,0.0423419136,-6838.186692309831,28193,1.533428813409997,-0.27532050935007335,414158343.36662656,2698217.3653213074,46295.99594530061,7962.350060555606,42819828.72068512,51.19113248358794,2.7052653052755153,2415.5387005877114,0.5150698674953366,0.3437455754341686,864016543.9338243,-40.66862153147041,85639657.44137023,5.113180609959893,128459486.16205534,23.065612130730727,171279314.88274047,6.240090683807215,214099143.6034256,9.90522066729079
1017,operation,True,1,0.23244857788085938,0.00482958663547561,10000000000,0.00481709113305268,5.698650043439826e-05,0.004816754044260822,4.412202213523613,0.0423419136,-6778.247038919533,28305,1.3931067594257227,-0.26466852918500705,403058387.7664489,2846170.8131999765,46856.41285453848,7877.351539395375,46719813.120747514,50.129377726276836,2.6882422535883506,737.820224881049,0.6692321052245124,0.3380078647861476,854676581.2936748,-38.79023174624732,93439626.24149503,22.566817521502024,140159439.36224255,12.034521410249301,186879252.48299006,16.705642314056806,233599065.6037376,13.86764366132505
1018,operation,True,1,0.2331068515777588,0.004870698441158815,10000000000,0.004875200953653171,9.378206382026472e-05,0.004874298848347976,4.35961109337936,0.0423419136,-6766.800741738839,28468,1.5293471391101177,-0.26291589766027745,409558361.7665529,2916565.2517238376,47602.12215049314,7832.873583784276,40319838.720645115,51.5765343621478,2.6107054350294243,-2353.540136351118,0.7850188387063034,0.33724421024279094,856596573.6137055,-37.21959253574364,80639677.44129023,24.927832701033662,120959516.16193534,26.027330367035084,161279354.88258046,14.35110281332825,201599193.6032256,11.59956248226013
1019,operation,True,1,0.4371678829193115,0.004736608509050241,10000000000,0.00475886773960363,6.45337230559478e-05,0.004758430157271273,4.466184252847141,0.0423419136,-6811.7263349494115,28459,1.4323934066041373,-0.242824292621501,419178323.2867068,2776229.0299296146,47260.928799747766,7835.881408038504,39699841.200635195,50.86800020085689,2.575856812529423,-7575.794984140214,0.6725419928260341,0.3413134537398843,860176559.2937628,-38.505691463919,79399682.40127039,27.85894248426171,119099523.60190558,8.862360042861352,158799364.80254078,8.643525172210996,198499206.00317597,15.524520561705646
101,operation,True,1,0.23290610313415527,0.004720873377824314,10000000000,0.004727418018193991,5.8243483346506616e-05,0.004727059214288825,4.4958960849668275,0.0423419136,-6824.423173240585,28812,1.4149972288098525,-0.23454751334528667,425118299.52680194,2736558.6739129503,49496.91590148015,7881.9836037865725,40139839.44064224,51.55155207869949,2.5744098344072923,1796.4168908046418,0.6548213561541999,0.33999665254439915,856356574.5737017,-38.60228313114159,80279678.88128448,22.349565790185707,120419518.32192671,13.727661856405673,160559357.76256895,13.900514143553323,200699197.2032112,16.073668817908175
1020,operation,True,1,0.2325577735900879,0.004826863759691262,10000000000,0.004792923267091235,0.00011353714553909786,0.004791578316255233,4.43445032928699,0.0423419136,-6789.558267838541,28502,1.399736296631409,-0.21450912025864236,406558373.76650494,2817822.335283549,47404.458517745195,7853.311905790775,42399830.400678396,51.702732370495916,2.415277064211914,1609.4639615039575,0.7614409369788262,0.339751778422725,857196571.2137151,-37.35152306165795,84799660.80135679,25.66952832945915,127199491.20203519,23.253774014912562,169599321.60271358,13.598379095870596,211999152.00339198,12.85714777255893
1021,operation,True,1,0.4421088695526123,0.004828491208980896,10000000000,0.004816563671870295,0.0001859664013578346,0.004812972273216071,4.412685393141907,0.0423419136,-6787.331373216905,28237,1.470166225288084,-0.2552790530002246,404758380.96647614,2850544.689555887,45618.55617170918,8017.348637761448,40639837.44065024,54.2535573018947,2.4640973961144863,641.0402959394136,0.6923294982013347,0.3404006167764016,860036559.8537606,-37.79144117116709,81279674.88130048,18.108444720218365,121919512.3219507,25.853659803173233,162559349.76260096,18.682465521283348,203199187.20325118,8.092719363094877
1022,operation,True,1,0.6468894481658936,0.004873136016721777,10000000000,0.004875189942154773,7.104020143051429e-05,0.004874672323538041,4.359620940349661,0.0423419136,-6755.192002264972,29206,1.4089572035764393,-0.26310507138320877,409998360.00655997,2912101.1101679625,51552.31348337265,7865.06381290284,43699825.200699195,51.956923661784565,2.608254469854043,579.813044403841,0.8021382942238771,0.33688819556280214,849956600.1735992,-36.98190951164227,87399650.40139839,29.91009025647194,131099475.60209759,17.090699896787974,174799300.80279678,20.58835023163557,218499126.003496,11.240839717057277
1023,operation,True,1,0.23297452926635742,0.0047893036493958565,10000000000,0.004751989125573842,0.00015335545283654865,0.004749513949306533,4.47264915772159,0.0421213828,-6848.913351234556,28357,1.4952647084564221,-0.2858401977498362,410578357.6865692,2771264.3918072153,46641.35189667233,7660.521504981754,37759848.96060415,50.44824170279117,2.57708911477206,-2549.083968029385,0.7787707144827144,0.340988617420988,860156559.3737625,-37.3063189007937,75519697.9212083,28.801026313902245,113279546.88181247,8.377023110164867,151039395.8424166,20.528091685148095,188799244.80302078,14.91443504021273
1024,operation,True,1,0.23469305038452148,0.004782990126609803,10000000000,0.004752040525653373,0.0001019447335532258,0.004750946898119651,4.472600779657224,0.0423419136,-6808.641289053582,28094,1.4780161619201335,-0.25463850970680413,404598381.60647357,2771518.3037327435,44497.14180364459,7971.272237415843,43959824.16070335,51.74420934801927,2.645188633790669,-2189.9915085028997,0.7039333308402613,0.33998526338386387,860136559.4537622,-37.967392498941926,87919648.3214067,25.896291738320528,131879472.48211007,16.84656344126585,175839296.6428134,15.157374823574294,219799120.80351678,11.940336791299195
1025,operation,False,0,0.4420149326324463,0.00482717587725009,10000000000,0.004834126549888611,8.321912440810238e-05,0.0048334101913318625,4.396653654110429,0.0423419136,-6782.98925123937,28155,1.3624343960648302,-0.24378821820068972,412158351.36659455,2867670.4996457174,46535.548564698125,7708.969470271625,47999808.000768,52.039882224505554,2.4300097036499357,-2853.313991730755,1.0504882069046297,0.33785100946495833,856276574.8937004,-34.5495740869941,95999616.001536,27.295944097432773,143999424.002304,31.041749512159257,191999232.003072,30.81477121489948,239999040.00383997,18.1742367413094
1026,operation,False,0,0.23552560806274414,0.004871148273968279,10000000000,0.004874369809048111,0.00011015234987792051,0.004873125023552761,4.360354464806307,0.0423419136,-6765.912370712779,28234,1.5065516899825786,-0.24733675652766202,400898396.4064144,2917281.528794665,46214.831268423746,7908.516454129128,39719841.12063552,51.4395576943741,2.542110261967471,2155.268978036196,0.773545176759382,0.33846475424439304,857336570.6537174,-37.3654528743308,79439682.24127103,24.166738542620266,119159523.36190656,26.639611890647366,158879364.48254207,14.218612857341935,198599205.60317758,-9.350955588147501
1027,operation,True,1,0.4450721740722656,0.004853817740166867,10000000000,0.004863527499245426,0.00010474308957060172,0.004862399471567886,4.370075046002628,0.0423419136,-6771.108867262261,29178,1.4275167796146189,-0.23779154651112397,425418298.3268067,2898011.8528256775,52161.97366976276,7887.00767712682,40119839.520641916,51.42094509620799,2.6124954433659555,694.2267447711874,0.8923693279639778,0.3384186104280262,851996592.0136319,-36.12193749318757,80239679.04128383,33.5252755347717,120359518.56192575,26.58724026868727,160479358.08256766,-4.109691501807568,200599197.60320958,16.05781763512937
